0.2868736,Left,AdvertisementAndGoal,2.379097,0.8377857
0.08517821,Left,AdvertisementAndGoal,1.295864,0.6481133
-0.06253012,Right,AdvertisementAndGoal,0.9381943,0.6260567
-0.1625534,Right,AdvertisementAndGoal,1.049995,0.904995
-0.03118922,Left,AdvertisementAndGoal,1.597179,0.9159775
0.05987167,Right,AdvertisementAndGoal,1.675823,0.6702232
0.02998542,Right,AdvertisementAndGoal,1.251266,0.6364517
0.03424781,Right,AdvertisementAndGoal,1.239853,0.7037811
-0.1505162,Right,AdvertisementAndGoal,1.385231,0.7261963
0.06198893,Left,AdvertisementAndGoal,1.415947,0.9259033
0.06905088,Left,AdvertisementAndGoal,3.014267,0.5534058
0.08429211,Left,AdvertisementAndGoal,1.396133,4.155373
0.143305,Left,AdvertisementAndGoal,1.987984,0.8268814
-0.1358137,Right,AdvertisementAndGoal,2.033188,5.160179
-0.04127403,Right,AdvertisementAndGoal,2.234016,0.8488235
0.1249691,Left,AdvertisementAndGoal,1.764122,1.206551
-0.05136049,Right,AdvertisementAndGoal,1.93132,0.7581024
-0.03768594,Right,AdvertisementAndGoal,1.173248,2.390503
0.0647124,Left,AdvertisementAndGoal,1.284775,1.061066
0.004141219,Right,AdvertisementAndGoal,1.41954,0.791626
0.09671345,Left,AdvertisementAndGoal,0.9722137,3.775803
0.04849882,Right,AdvertisementAndGoal,1.92128,0.8042145
-0.00528443,Right,AdvertisementAndGoal,1.172821,1.061661
0.1029113,Left,AdvertisementAndGoal,1.630753,0.6322632
-0.02781744,Left,AdvertisementAndGoal,1.217255,0.927063
0.09050743,Left,AdvertisementAndGoal,1.363007,0.882309
0.1037601,Right,AdvertisementAndGoal,3.194153,0.7892914
-0.140066,Right,AdvertisementAndGoal,2.133698,4.077225
-0.2256971,Right,AdvertisementAndGoal,2.289902,0.9717102
0.002555736,Left,AdvertisementAndGoal,2.16655,0.6255341
0.02179379,Right,AdvertisementAndGoal,1.642197,1.083115
-0.04252702,Right,AdvertisementAndGoal,1.720551,0.6698151
-0.02487653,Left,AdvertisementAndGoal,2.860062,0.6363068
0.08942514,Left,AdvertisementAndGoal,2.133133,0.5923462
0.09273422,Right,AdvertisementAndGoal,1.575134,0.658844
0.04436779,Left,AdvertisementAndGoal,1.352142,1.999237
-0.06617009,Right,AdvertisementAndGoal,1.150391,0.8601685
-0.03117087,Left,AdvertisementAndGoal,3.105408,0.6813965
0.2451533,Right,AdvertisementAndGoal,5.663086,1.172852
0.1260637,Left,AdvertisementAndGoal,2.535583,0.6365967
0.1228341,Left,AdvertisementAndGoal,1.396393,0.6256714
0.05634232,Right,AdvertisementAndGoal,2.032867,1.463348
0.2467824,Left,AdvertisementAndGoal,2.010712,3.362305
0.1210257,Right,AdvertisementAndGoal,1.596527,0.8267212
0.002829917,Right,AdvertisementAndGoal,1.396484,0.8042603
0.1831021,Left,AdvertisementAndGoal,1.485565,0.8717041
0.1363443,Left,AdvertisementAndGoal,1.083496,0.6034851
0.01066383,Right,AdvertisementAndGoal,1.463043,0.6588745
0.195261,Left,AdvertisementAndGoal,1.251068,0.6928406
0.06119815,Left,AdvertisementAndGoal,2.278778,0.6811218
