0.06555292,Left,AdvertisementOnly,1.116848,0.368763
0.02410086,Left,AdvertisementOnly,1.22814,0.3020153
-0.1076545,Right,AdvertisementOnly,1.407429,0.3240318
-0.1526226,Right,AdvertisementOnly,1.664425,0.3351326
-0.0883665,Left,AdvertisementOnly,1.027546,0.3349571
-0.1012027,Right,AdvertisementOnly,2.133522,0.3689728
-0.1307834,Right,AdvertisementOnly,2.625053,0.3802834
-0.01105359,Right,AdvertisementOnly,2.312256,0.3461761
-0.04858461,Right,AdvertisementOnly,1.251213,0.3016052
0.1118664,Left,AdvertisementOnly,1.363243,0.33461
0.1597535,Left,AdvertisementOnly,2.692909,0.3787842
0.04386707,Left,AdvertisementOnly,2.423935,0.4023209
0.2392098,Left,AdvertisementOnly,1.809891,0.3347321
-0.1601539,Right,AdvertisementOnly,1.708832,0.3577194
-0.2284684,Right,AdvertisementOnly,2.334396,0.3466187
0.04137345,Left,AdvertisementOnly,2.301239,0.3683624
-0.0526068,Right,AdvertisementOnly,2.100693,0.4016342
-0.2143109,Right,AdvertisementOnly,1.932831,0.3350983
-0.007170348,Left,AdvertisementOnly,2.201187,0.5910797
-0.02753831,Right,AdvertisementOnly,1.496338,0.3131561
-0.04162995,Left,AdvertisementOnly,1.823837,0.3392944
-0.06768768,Right,AdvertisementOnly,2.021835,0.2792816
0.0468321,Right,AdvertisementOnly,1.787506,2.356598
-0.01845791,Left,AdvertisementOnly,1.910263,0.4132233
0.05007489,Left,AdvertisementOnly,1.731445,0.413269
-0.01300523,Left,AdvertisementOnly,1.664169,0.335144
0.07759529,Right,AdvertisementOnly,1.831467,0.3690186
-0.01756375,Right,AdvertisementOnly,1.954681,0.4244995
-0.09517942,Right,AdvertisementOnly,1.619431,0.4916077
0.2277215,Left,AdvertisementOnly,1.407532,0.3797302
0.07089238,Right,AdvertisementOnly,1.932602,3.049194
0.05788422,Right,AdvertisementOnly,1.161758,0.7035065
-0.03832315,Left,AdvertisementOnly,1.217896,1.384689
-0.1031331,Left,AdvertisementOnly,1.027527,0.2570648
-0.05912377,Right,AdvertisementOnly,4.579559,0.3127441
0.1119252,Left,AdvertisementOnly,0.9832458,0.3124847
-0.1071538,Right,AdvertisementOnly,1.340515,0.3796234
-0.02520291,Left,AdvertisementOnly,1.072449,5.316589
-0.1078762,Right,AdvertisementOnly,1.619598,2.189026
-0.03354834,Left,AdvertisementOnly,1.317749,0.3800354
0.1580484,Left,AdvertisementOnly,1.485779,0.3800049
0.05131988,Right,AdvertisementOnly,3.66391,0.3460693
0.03702399,Left,AdvertisementOnly,2.010498,0.346283
0.009147451,Right,AdvertisementOnly,2.177887,0.3351746
-0.1205985,Right,AdvertisementOnly,0.9159241,0.2683105
0.1532284,Left,AdvertisementOnly,1.623047,0.3127747
0.05454105,Left,AdvertisementOnly,0.9271851,0.368927
0.1620997,Right,AdvertisementOnly,2.647614,0.3461304
-0.008175331,Left,AdvertisementOnly,2.323303,4.278168
0.1054723,Left,AdvertisementOnly,1.608398,0.3241272
