-0.4216795,Left,AdvertisementAndGoal,2.233534,1.463112
-0.3435076,Left,AdvertisementAndGoal,1.440895,4.6022
-0.3531084,Right,AdvertisementAndGoal,1.686691,2.781078
-0.3518757,Right,AdvertisementAndGoal,1.407459,1.418602
-0.1124082,Left,AdvertisementAndGoal,1.653179,2.691612
-0.1991917,Right,AdvertisementAndGoal,1.921417,1.708717
-0.4763978,Right,AdvertisementAndGoal,1.708603,1.55262
-0.3534913,Right,AdvertisementAndGoal,1.272957,1.273308
-0.2886466,Right,AdvertisementAndGoal,1.686836,2.379387
-0.05736593,Left,AdvertisementAndGoal,1.474327,3.038177
0.1679041,Left,AdvertisementAndGoal,2.088554,1.418648
-0.09576908,Left,AdvertisementAndGoal,2.077301,1.541458
-0.1371373,Left,AdvertisementAndGoal,2.155869,2.301277
0.03798055,Right,AdvertisementAndGoal,2.099991,4.802917
-0.5191511,Right,AdvertisementAndGoal,1.652893,1.954895
-0.1568704,Left,AdvertisementAndGoal,1.976639,1.128082
-0.264075,Right,AdvertisementAndGoal,2.25621,2.859879
-0.3342548,Right,AdvertisementAndGoal,2.346268,1.116623
-0.1857083,Left,AdvertisementAndGoal,1.89856,1.318344
-0.003280004,Right,AdvertisementAndGoal,2.770096,1.384628
0.002104044,Left,AdvertisementAndGoal,2.032669,1.061096
-0.004963276,Right,AdvertisementAndGoal,1.865448,1.184296
-0.3638011,Right,AdvertisementAndGoal,2.100052,1.229019
-0.007299011,Left,AdvertisementAndGoal,2.144791,0.994339
-0.1191406,Left,AdvertisementAndGoal,2.133606,1.429504
-0.2555885,Left,AdvertisementAndGoal,2.323364,1.027786
-0.1243669,Right,AdvertisementAndGoal,1.526382,0.8753815
-0.5368974,Right,AdvertisementAndGoal,1.83223,0.9936829
-0.2054542,Right,AdvertisementAndGoal,1.943893,0.9937592
-0.2898751,Left,AdvertisementAndGoal,2.714279,1.194733
-0.567349,Right,AdvertisementAndGoal,1.954681,1.318054
-0.5575405,Right,AdvertisementAndGoal,2.568878,3.239197
-0.1590966,Left,AdvertisementAndGoal,2.167053,1.37439
0.02348573,Left,AdvertisementAndGoal,2.078033,1.161407
-0.1910266,Right,AdvertisementAndGoal,2.032928,1.385071
-0.2293651,Left,AdvertisementAndGoal,2.30072,1.295685
-0.3609237,Right,AdvertisementAndGoal,2.434509,0.9719849
-0.1045662,Left,AdvertisementAndGoal,1.854492,1.384827
-0.3103869,Right,AdvertisementAndGoal,2.557831,1.273193
-0.2857585,Left,AdvertisementAndGoal,1.80954,1.295746
-0.1880818,Left,AdvertisementAndGoal,2.435211,1.206451
-0.4497017,Right,AdvertisementAndGoal,4.947906,1.641754
-0.3140759,Left,AdvertisementAndGoal,1.60849,1.172791
-0.3209859,Right,AdvertisementAndGoal,1.831482,1.117432
-0.2968133,Right,AdvertisementAndGoal,1.720459,0.927002
-0.1072738,Left,AdvertisementAndGoal,1.765045,0.8597412
-0.08920288,Left,AdvertisementAndGoal,1.697479,0.949646
-0.1676953,Right,AdvertisementAndGoal,1.910278,1.45224
-0.2330192,Left,AdvertisementAndGoal,2.010468,0.9492798
-0.09666488,Left,AdvertisementAndGoal,1.86554,1.362823
