-0.01011381,Left,AdvertisementOnly,1.385241,1.027719
-0.08823449,Left,AdvertisementOnly,1.542833,0.8253365
-0.3390774,Right,AdvertisementOnly,1.094948,0.9382172
-0.2603397,Right,AdvertisementOnly,1.686466,0.7483864
-0.1130503,Left,AdvertisementOnly,1.608551,0.7144699
-0.3500393,Right,AdvertisementOnly,1.183861,0.6030807
-0.1888998,Right,AdvertisementOnly,0.9715881,1.016384
-0.3326996,Right,AdvertisementOnly,1.429897,0.6032104
-0.2707963,Right,AdvertisementOnly,2.300659,1.150894
-0.1231759,Left,AdvertisementOnly,2.032883,0.5252762
-0.1567294,Left,AdvertisementOnly,1.273476,1.854065
-0.06436352,Left,AdvertisementOnly,1.306801,0.8600616
0.01701461,Left,AdvertisementOnly,1.094376,1.050201
-0.07680655,Right,AdvertisementOnly,1.049927,0.5809402
-0.2188987,Right,AdvertisementOnly,1.976936,0.8713684
-0.08902279,Left,AdvertisementOnly,1.21801,0.7367935
-0.1286906,Right,AdvertisementOnly,1.117111,0.6812668
-0.2990783,Right,AdvertisementOnly,0.8822021,0.6811829
-0.1301285,Left,AdvertisementOnly,1.217667,0.5023804
-0.06857883,Right,AdvertisementOnly,1.083893,0.6472321
-0.1204247,Left,AdvertisementOnly,1.09523,0.63591
-0.2121213,Right,AdvertisementOnly,1.050323,0.5697784
-0.2891988,Right,AdvertisementOnly,1.485687,0.636734
-0.1062592,Left,AdvertisementOnly,1.061508,0.714386
-0.3805693,Left,AdvertisementOnly,2.323547,0.6140594
-0.2538763,Left,AdvertisementOnly,0.883194,0.6694489
-0.1098235,Right,AdvertisementOnly,1.764618,0.5589294
-0.2839593,Right,AdvertisementOnly,1.273254,0.7821808
-0.2076529,Right,AdvertisementOnly,1.18367,0.5918427
0.018295,Left,AdvertisementOnly,1.028244,0.5917816
-0.1873315,Right,AdvertisementOnly,0.8939667,0.5695648
-0.2306376,Right,AdvertisementOnly,0.9052582,0.5808258
-0.1751035,Left,AdvertisementOnly,1.261673,0.6263885
0.1101888,Left,AdvertisementOnly,0.9379425,0.8153839
-0.1656244,Right,AdvertisementOnly,1.653259,0.6362915
-0.1291628,Left,AdvertisementOnly,2.602661,0.637146
-0.2124883,Right,AdvertisementOnly,1.876999,0.7706299
-0.2173831,Left,AdvertisementOnly,2.736191,0.6371155
-0.3174198,Right,AdvertisementOnly,1.98848,0.5249329
-0.06273791,Left,AdvertisementOnly,1.005493,0.3800964
-0.05533211,Left,AdvertisementOnly,1.150513,0.6815186
-0.05247796,Right,AdvertisementOnly,1.653015,0.9271851
-0.07001568,Left,AdvertisementOnly,1.508057,0.58078
-0.1607662,Right,AdvertisementOnly,1.217682,0.480072
-0.2336753,Right,AdvertisementOnly,2.132813,0.548584
-0.2266068,Left,AdvertisementOnly,1.127808,0.502533
-0.03926793,Left,AdvertisementOnly,1.664673,0.5357056
-0.1778875,Right,AdvertisementOnly,1.430176,0.4241943
-0.1146978,Left,AdvertisementOnly,1.106232,0.4467468
-0.04610993,Left,AdvertisementOnly,1.384766,0.4135132
