-0.2255671,Left,AdvertisementAndGoal,3.417809,7.640518
-0.3171111,Left,AdvertisementAndGoal,2.826427,8.109322
-0.3796836,Right,AdvertisementAndGoal,2.099655,1.128784
-0.2227975,Right,AdvertisementAndGoal,2.680641,1.7649
-0.01824887,Left,AdvertisementAndGoal,1.831963,0.9717102
-0.02272057,Right,AdvertisementAndGoal,1.273193,0.8264465
-0.1163357,Right,AdvertisementAndGoal,1.552338,1.564034
-0.09134407,Right,AdvertisementAndGoal,1.418816,1.686523
-0.1117196,Right,AdvertisementAndGoal,2.904785,1.451813
-0.185743,Left,AdvertisementAndGoal,2.971336,1.843536
-0.1257296,Left,AdvertisementAndGoal,1.976822,1.184052
-0.04034833,Left,AdvertisementAndGoal,2.792511,3.25116
-0.1085413,Left,AdvertisementAndGoal,2.300552,1.340668
-0.136006,Right,AdvertisementAndGoal,1.999619,0.9276123
-0.1318333,Right,AdvertisementAndGoal,2.177994,0.9492493
-0.1326876,Left,AdvertisementAndGoal,2.234314,1.764587
-0.2929665,Right,AdvertisementAndGoal,1.686691,0.8384552
-0.2521068,Right,AdvertisementAndGoal,2.479538,0.8158264
-0.07945658,Left,AdvertisementAndGoal,1.641373,0.7489014
-0.1552677,Right,AdvertisementAndGoal,1.306274,0.6593933
-0.09146319,Left,AdvertisementAndGoal,1.273361,0.7825928
-0.09361531,Right,AdvertisementAndGoal,1.083954,0.5916901
-0.1144781,Right,AdvertisementAndGoal,1.786758,0.8152466
-0.176871,Left,AdvertisementAndGoal,1.437881,0.5916748
-0.1808586,Left,AdvertisementAndGoal,1.117096,0.7258606
-0.08857805,Left,AdvertisementAndGoal,1.016846,0.469101
-0.3076328,Right,AdvertisementAndGoal,1.094772,0.5027466
-0.1967907,Right,AdvertisementAndGoal,1.719788,0.6925354
-0.1737399,Right,AdvertisementAndGoal,2.132843,0.8387451
-0.2644373,Left,AdvertisementAndGoal,1.463013,0.5809937
-0.1902344,Right,AdvertisementAndGoal,1.295776,1.273346
-0.2424784,Right,AdvertisementAndGoal,1.239502,0.8378296
-0.0990269,Left,AdvertisementAndGoal,1.262756,0.9153442
-0.05488928,Left,AdvertisementAndGoal,1.910339,0.971283
-0.1949627,Right,AdvertisementAndGoal,1.262085,0.4360046
-0.07918335,Left,AdvertisementAndGoal,1.150604,0.4355164
-0.4013705,Right,AdvertisementAndGoal,0.7705994,1.084045
0.03990569,Left,AdvertisementAndGoal,1.228943,0.4804382
-0.2964183,Right,AdvertisementAndGoal,1.004913,0.6262512
-0.1176624,Left,AdvertisementAndGoal,1.161743,0.6817322
-0.04484401,Left,AdvertisementAndGoal,1.831757,1.003693
-0.2878063,Right,AdvertisementAndGoal,1.072235,0.893158
-0.1858579,Left,AdvertisementAndGoal,1.239807,0.9042969
-0.2923039,Right,AdvertisementAndGoal,1.653442,0.949585
-0.3350314,Right,AdvertisementAndGoal,1.452484,0.7927551
-0.2342765,Left,AdvertisementAndGoal,1.96582,1.072845
-0.0721341,Left,AdvertisementAndGoal,1.430389,0.8375244
-0.1964078,Right,AdvertisementAndGoal,2.010834,0.9828796
-0.2309519,Left,AdvertisementAndGoal,1.562866,0.5028992
-0.0770105,Left,AdvertisementAndGoal,1.541504,0.8043823
