1.208824,Left,AdvertisementOnly,53.45883,4.803291
-0.03715864,Left,AdvertisementOnly,1.697792,0.9666595
-0.007429524,Right,AdvertisementOnly,1.417564,9.48439
43.45457,Right,AdvertisementOnly,0.9941559,65.47797
-2.75671,Left,AdvertisementOnly,0.9267273,4.914902
-0.08613348,Right,AdvertisementOnly,1.686661,1.094833
-0.1038663,Right,AdvertisementOnly,1.072601,2.725235
-0.1985901,Right,AdvertisementOnly,1.083221,2.256332
-0.1837463,Right,AdvertisementOnly,1.519348,1.072098
-0.09101058,Left,AdvertisementOnly,1.262299,1.518845
0.2652343,Left,AdvertisementOnly,1.664246,1.105896
0.0983895,Left,AdvertisementOnly,1.630707,1.072845
0.1515321,Left,AdvertisementOnly,1.932556,1.22879
0.074845,Right,AdvertisementOnly,1.47467,1.720001
0.02082628,Right,AdvertisementOnly,2.546997,1.473999
0.1215087,Left,AdvertisementOnly,2.244995,1.173401
-0.01515559,Right,AdvertisementOnly,1.608307,2.346588
0.1360045,Right,AdvertisementOnly,1.765015,1.329559
0.02248232,Left,AdvertisementOnly,1.753754,0.7822876
-0.07939009,Right,AdvertisementOnly,1.708984,1.362854
-0.04737031,Left,AdvertisementOnly,1.58609,0.9830017
-0.08986617,Right,AdvertisementOnly,0.7598267,0.5809021
-0.3039122,Right,AdvertisementOnly,1.820404,1.865326
-0.01274926,Left,AdvertisementOnly,1.485962,0.7700195
0.06761859,Left,AdvertisementOnly,1.575104,1.027649
0.009901357,Left,AdvertisementOnly,1.206604,0.7370911
-0.04768521,Right,AdvertisementOnly,2.111084,1.742249
0.01628743,Right,AdvertisementOnly,1.438049,1.396881
0.006757305,Right,AdvertisementOnly,1.921234,0.7820435
-0.02590071,Left,AdvertisementOnly,1.653015,0.6365662
-0.19268,Right,AdvertisementOnly,1.61972,0.5360413
-0.1080116,Right,AdvertisementOnly,1.049896,0.5809326
0.07347383,Left,AdvertisementOnly,0.9938354,0.5473633
-0.1886531,Left,AdvertisementOnly,1.150452,0.8716125
-0.0569094,Right,AdvertisementOnly,1.440643,0.7707825
-0.001724123,Left,AdvertisementOnly,1.072632,0.5584412
-0.1362384,Right,AdvertisementOnly,1.195129,0.5923767
-0.02658055,Left,AdvertisementOnly,1.474487,0.6369629
0.1151405,Right,AdvertisementOnly,1.083588,0.6477661
0.03561931,Left,AdvertisementOnly,1.641907,1.630676
-0.02675924,Left,AdvertisementOnly,1.563843,1.027496
-0.1311982,Right,AdvertisementOnly,1.441345,0.5806885
0.04353421,Left,AdvertisementOnly,1.184143,0.4577332
0.001086878,Right,AdvertisementOnly,1.407288,2.636322
-0.08629955,Right,AdvertisementOnly,1.262146,0.6143494
0.06090254,Left,AdvertisementOnly,1.329315,0.5587158
-0.04074723,Left,AdvertisementOnly,0.9495544,0.6375732
-0.03275302,Right,AdvertisementOnly,1.250641,1.150848
0.02393108,Left,AdvertisementOnly,2.412231,0.9604492
0.1926737,Left,AdvertisementOnly,1.038635,0.9720459
